;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
8503;X6;RMDQ18_v1;0.166666666666667;0.972139233880974;12;170;141;29;10;2
8504;Livrar_costas;RMDQ18_v1;0.196261682242991;0.934261991716333;107;16;13;3;86;21
8505;Livrar_perna;RMDQ18_v1;0.214285714285714;0.847581168623816;14;109;88;21;11;3
8506;Livrar_perda_sens;RMDQ18_v1;0;0.482653175722585;2;121;97;24;2;0
8507;D1;RMDQ18_v1;0;0.648368667298824;1;116;96;20;1;0
8508;D15;RMDQ18_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8509;D16;RMDQ18_v1;0.2;0.704583574822705;20;97;81;16;16;4
8510;D17;RMDQ18_v1;0;0.29938055120971;5;112;92;20;5;0
8511;D18;RMDQ18_v1;0.307692307692308;0.164769724203116;13;104;88;16;9;4
8512;D19;RMDQ18_v1;0.333333333333333;0.277999040548378;6;111;93;18;4;2
8513;D2;RMDQ18_v1;0.25;0.538283058858107;8;109;91;18;6;2
8514;D20;RMDQ18_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8515;D21;RMDQ18_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8516;D22;RMDQ18_v1;1;0.0269843768229582;1;116;97;19;0;1
8517;D23;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8518;D24;RMDQ18_v1;0.0833333333333333;0.200990882270354;24;93;75;18;22;2
8519;D25;RMDQ18_v1;0.333333333333333;0.449093732608259;3;114;95;19;2;1
8520;D26;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8521;D27;RMDQ18_v1;0.75;0.00174601392465509;4;113;96;17;1;3
8522;D28;RMDQ18_v1;0.4;0.164346148470325;5;112;94;18;3;2
8523;D29;RMDQ18_v1;0.19047619047619;0.674443958608444;42;75;63;12;34;8
8524;D3;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8525;D30;RMDQ18_v1;0.229508196721311;0.0790298022673549;61;56;50;6;47;14
8526;D31;RMDQ18_v1;0.176470588235294;0.947761616195463;17;100;83;17;14;3
8527;D32;RMDQ18_v1;0.189189189189189;0.721396218577618;37;80;67;13;30;7
8528;D33;RMDQ18_v1;0.0833333333333333;0.394788570407184;12;105;86;19;11;1
8529;D34;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8530;D35;RMDQ18_v1;1;0.0269843768229582;1;116;97;19;0;1
8531;D36;RMDQ18_v1;0;0.215341871421237;7;110;90;20;7;0
8532;D37;RMDQ18_v1;0.19047619047619;0.792908618695523;21;96;80;16;17;4
8533;D38;RMDQ18_v1;0;0.425587509741219;3;114;94;20;3;0
8534;D39;RMDQ18_v1;0.142857142857143;0.7660951104274;14;103;85;18;12;2
8535;D4;RMDQ18_v1;0.666666666666667;0.0208539320778979;3;114;96;18;1;2
8536;D40;RMDQ18_v1;0;0.29938055120971;5;112;92;20;5;0
8537;D41;RMDQ18_v1;0;0.215341871421237;7;110;90;20;7;0
8538;D42;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8539;D43;RMDQ18_v1;0.5;0.212447592946906;2;115;96;19;1;1
8540;D44;RMDQ18_v1;0.162162162162162;0.863810235831744;37;80;66;14;31;6
8541;D45;RMDQ18_v1;0.0833333333333333;0.394788570407184;12;105;86;19;11;1
8542;D46;RMDQ18_v1;0.162162162162162;0.863810235831744;37;80;66;14;31;6
8543;D47;RMDQ18_v1;0.166666666666667;0.966888916247175;12;105;87;18;10;2
8544;D48;RMDQ18_v1;0.115384615384615;0.393526014899011;26;91;74;17;23;3
8545;D49;RMDQ18_v1;0.0769230769230769;0.339537234605017;13;104;85;19;12;1
8546;D5;RMDQ18_v1;0.333333333333333;0.449093732608259;3;114;95;19;2;1
8547;D50;RMDQ18_v1;0;0.648368667298824;1;116;96;20;1;0
8548;D51;RMDQ18_v1;1;0.0269843768229582;1;116;97;19;0;1
8549;D52;RMDQ18_v1;0;0.648368667298824;1;116;96;20;1;0
8550;D53;RMDQ18_v1;0;0.648368667298824;1;116;96;20;1;0
8551;D9;RMDQ18_v1;1;0.0269843768229582;1;116;97;19;0;1
8552;RMDQ1_v1;RMDQ18_v1;0.329411764705882;9,01E+07;85;134;126;8;57;28
8553;RMDQ2_v1;RMDQ18_v1;0.355555555555556;1,25E+05;90;129;125;4;58;32
8554;RMDQ3_v1;RMDQ18_v1;0.417721518987342;2,43E+00;79;141;138;3;46;33
8555;RMDQ4_v1;RMDQ18_v1;0.240740740740741;0.0778707674352351;54;166;143;23;41;13
8556;RMDQ5_v1;RMDQ18_v1;0.458333333333333;1,71E-02;72;148;145;3;39;33
8557;RMDQ6_v1;RMDQ18_v1;0.589285714285714;2,01E-09;56;164;161;3;23;33
8558;RMDQ7_v1;RMDQ18_v1;0.794871794871795;7,24E-18;39;181;176;5;8;31
8559;RMDQ8_v1;RMDQ18_v1;0.875;3,02E+06;8;212;183;29;1;7
8560;RMDQ9_v1;RMDQ18_v1;0.911764705882353;1,20E-23;34;186;181;5;3;31
8561;RMDQ10_v1;RMDQ18_v1;0.875;3,30E-27;40;180;179;1;5;35
8562;RMDQ11_v1;RMDQ18_v1;0.833333333333333;7,00E-25;42;178;177;1;7;35
8563;RMDQ12_v1;RMDQ18_v1;0.75;6,68E-18;44;176;173;3;11;33
8564;RMDQ13_v1;RMDQ18_v1;0.673913043478261;7,04E-12;46;174;169;5;15;31
8565;RMDQ14_v1;RMDQ18_v1;0.714285714285714;3,15E-18;49;171;170;1;14;35
8566;RMDQ15_v1;RMDQ18_v1;0.870967741935484;1,56E-16;31;189;180;9;4;27
8567;RMDQ16_v1;RMDQ18_v1;0.837837837837838;5,43E-20;37;183;178;5;6;31
8568;RMDQ17_v1;RMDQ18_v1;0.673469387755102;7,25E-14;49;171;168;3;16;33
8569;RMDQ18_v1;RMDQ18_v1;1;9,04E-36;36;184;184;0;0;36
8570;RMDQ19_v1;RMDQ18_v1;0.9375;1,62E-23;32;188;182;6;2;30
8571;RMDQ20_v1;RMDQ18_v1;0.868421052631579;3,86E-25;38;182;179;3;5;33
8572;RMDQ21_v1;RMDQ18_v1;0.729166666666667;4,63E-20;48;172;171;1;13;35
8573;RMDQ22_v1;RMDQ18_v1;0.868421052631579;3,86E-25;38;182;179;3;5;33
8574;RMDQ23_v1;RMDQ18_v1;0.891891891891892;2,24E-25;37;183;180;3;4;33
8575;RMDQ24_v1;RMDQ18_v1;0.942857142857143;4,66E-28;35;185;182;3;2;33
8576;DN4 - Queimação;RMDQ18_v1;0.15;0.798647651088386;100;109;94;15;85;15
8577;DN4 - Sensação de frio dolorosa;RMDQ18_v1;0.0638297872340425;0.0745392795527733;47;161;134;27;44;3
8578;DN4 - Choque elétrico;RMDQ18_v1;0.1;0.275954597741857;60;152;128;24;54;6
8579;DN4 - Formigamento;RMDQ18_v1;0.107142857142857;0.389704980538703;56;156;132;24;50;6
8580;DN4 - Alfinetada e agulhada;RMDQ18_v1;0.225806451612903;0.0235762076742553;62;150;134;16;48;14
8581;DN4 - Adormecimento;RMDQ18_v1;0.23728813559322;0.01534126871084;59;150;134;16;45;14
8582;DN4 - Coceira;RMDQ18_v1;0.181818181818182;0.693642072654427;11;201;173;28;9;2
8583;DH4 - Hipoestesia ao toque;RMDQ18_v1;0.571428571428571;0.000904416361714182;7;205;179;26;3;4
8584;DN4 - Hipoestesia a picada de agulha;RMDQ18_v1;0.571428571428571;0.000904416361714182;7;205;179;26;3;4
8585;DN4 - Escovação;RMDQ18_v1;0.666666666666667;0.000181095024232787;6;206;180;26;2;4
8586;Fuma;RMDQ19_v1;0.222222222222222;0.198035355349415;36;147;127;20;28;8
8587;Cirurgia_coluna;RMDQ19_v1;0.191176470588235;0.118864274131215;68;127;113;14;55;13
8588;Aposentado;RMDQ19_v1;0.151515151515152;0.863800455842768;33;150;129;21;28;5
8589;Desempregado;RMDQ19_v1;0.115384615384615;0.640146102216178;26;153;130;23;23;3
8590;Licenca_Medica;RMDQ19_v1;0.210526315789474;0.379630163175822;19;162;140;22;15;4
8591;Aposentado_Invalidez;RMDQ19_v1;0.5;0.00357403624347196;8;171;149;22;4;4
8592;Analg.e9.sicos;RMDQ19_v1;0.184397163120567;0.0175813141576387;141;57;54;3;115;26
8593;OutraDoenca;RMDQ19_v1;0.186666666666667;0.226639067524949;75;114;100;14;61;14
8594;Dor_costas;RMDQ19_v1;0.178861788617886;0.0492877297742991;123;67;62;5;101;22
8595;Dor_pernas;RMDQ19_v1;0.215384615384615;0.0413763918885079;65;123;110;13;51;14
8596;Retornar_trabalho;RMDQ19_v1;0.210526315789474;0.38682096479595;19;168;145;23;15;4
8597;Masc;RMDQ19_v1;0.147651006711409;0.89350918762575;149;71;61;10;127;22
8598;Fem;RMDQ19_v1;0.140845070422535;0.89350918762575;71;149;127;22;61;10
8599;Casado_Amasiado;RMDQ19_v1;0.172839506172839;0.405226573198601;81;101;88;13;67;14
8600;Solteiro;RMDQ19_v1;0.133333333333333;0.633204949012387;75;107;90;17;65;10
8601;Separado_Divorciado;RMDQ19_v1;0;0.260117965806364;7;175;148;27;7;0
8602;X4;RMDQ19_v1;0;0.466044467910479;3;179;152;27;3;0
8603;X5;RMDQ19_v1;0.25;0.563037780257756;4;178;152;26;3;1
8604;X6;RMDQ19_v1;0.166666666666667;0.853475696193983;12;170;145;25;10;2
8605;Livrar_costas;RMDQ19_v1;0.168224299065421;0.662098688194421;107;16;14;2;89;18
8606;Livrar_perna;RMDQ19_v1;0.142857142857143;0.831578880879003;14;109;91;18;12;2
8607;Livrar_perda_sens;RMDQ19_v1;0;0.529803457460897;2;121;101;20;2;0
8608;D1;RMDQ19_v1;0;0.689357768311308;1;116;100;16;1;0
8609;D15;RMDQ19_v1;0.142857142857143;0.961330653334592;7;110;95;15;6;1
8610;D16;RMDQ19_v1;0.3;0.0196143295292612;20;97;87;10;14;6
8611;D17;RMDQ19_v1;0;0.363013858556909;5;112;96;16;5;0
8612;D18;RMDQ19_v1;0.153846153846154;0.849102045227504;13;104;90;14;11;2
8613;D19;RMDQ19_v1;0.166666666666667;0.826685272526541;6;111;96;15;5;1
8614;D2;RMDQ19_v1;0.25;0.334107901877522;8;109;95;14;6;2
8615;D20;RMDQ19_v1;0;0.277462300625661;7;110;94;16;7;0
8616;D21;RMDQ19_v1;0;0.277462300625661;7;110;94;16;7;0
8617;D22;RMDQ19_v1;0;0.689357768311308;1;116;100;16;1;0
8618;D23;RMDQ19_v1;0;0.570203696419443;2;115;99;16;2;0
8619;D24;RMDQ19_v1;0.0416666666666667;0.128341404212721;24;93;78;15;23;1
8620;D25;RMDQ19_v1;0;0.48493089059007;3;114;98;16;3;0
8621;D26;RMDQ19_v1;0;0.570203696419443;2;115;99;16;2;0
8622;D27;RMDQ19_v1;0.5;0.0314326132122058;4;113;99;14;2;2
8623;D28;RMDQ19_v1;0.2;0.673968889771742;5;112;97;15;4;1
8624;D29;RMDQ19_v1;0.214285714285714;0.0677608838433293;42;75;68;7;33;9
8625;D3;RMDQ19_v1;0.5;0.131531494087171;2;115;100;15;1;1
8626;D30;RMDQ19_v1;0.19672131147541;0.0487911470170059;61;56;52;4;49;12
8627;D31;RMDQ19_v1;0.117647058823529;0.804143372262422;17;100;86;14;15;2
8628;D32;RMDQ19_v1;0.243243243243243;0.0226100314380063;37;80;73;7;28;9
8629;D33;RMDQ19_v1;0.0833333333333333;0.569679711109244;12;105;90;15;11;1
8630;D34;RMDQ19_v1;0.5;0.131531494087171;2;115;100;15;1;1
8631;D35;RMDQ19_v1;1;0.0116267347685025;1;116;101;15;0;1
8632;D36;RMDQ19_v1;0;0.277462300625661;7;110;94;16;7;0
8633;D37;RMDQ19_v1;0.285714285714286;0.0282821226473738;21;96;86;10;15;6
8634;D38;RMDQ19_v1;0;0.48493089059007;3;114;98;16;3;0
8635;D39;RMDQ19_v1;0.214285714285714;0.368174471926226;14;103;90;13;11;3
8636;D4;RMDQ19_v1;0.666666666666667;0.00680423952160824;3;114;100;14;1;2
8637;D40;RMDQ19_v1;0;0.363013858556909;5;112;96;16;5;0
8638;D41;RMDQ19_v1;0.142857142857143;0.961330653334592;7;110;95;15;6;1
8639;D42;RMDQ19_v1;0;0.570203696419443;2;115;99;16;2;0
8640;D43;RMDQ19_v1;0;0.570203696419443;2;115;99;16;2;0
8641;D44;RMDQ19_v1;0.189189189189189;0.261577523539599;37;80;71;9;30;7
8642;D45;RMDQ19_v1;0.0833333333333333;0.569679711109244;12;105;90;15;11;1
8643;D46;RMDQ19_v1;0.216216216216216;0.0888837729206359;37;80;72;8;29;8
8644;D47;RMDQ19_v1;0.166666666666667;0.750201993823347;12;105;91;14;10;2
8645;D48;RMDQ19_v1;0.192307692307692;0.349854895890217;26;91;80;11;21;5
8646;D49;RMDQ19_v1;0.0769230769230769;0.505459059896831;13;104;89;15;12;1
8647;D5;RMDQ19_v1;0.333333333333333;0.315406941789669;3;114;99;15;2;1
8648;D50;RMDQ19_v1;0;0.689357768311308;1;116;100;16;1;0
8649;D51;RMDQ19_v1;1;0.0116267347685025;1;116;101;15;0;1
8650;D52;RMDQ19_v1;0;0.689357768311308;1;116;100;16;1;0
8651;D53;RMDQ19_v1;0;0.689357768311308;1;116;100;16;1;0
8652;D9;RMDQ19_v1;1;0.0116267347685025;1;116;101;15;0;1
8653;RMDQ1_v1;RMDQ19_v1;0.329411764705882;6,45E+05;85;134;130;4;57;28
8654;RMDQ2_v1;RMDQ19_v1;0.3;4,39E+07;90;129;124;5;63;27
8655;RMDQ3_v1;RMDQ19_v1;0.379746835443038;1,61E+01;79;141;139;2;49;30
8656;RMDQ4_v1;RMDQ19_v1;0.148148148148148;0.948465952717107;54;166;142;24;46;8
8657;RMDQ5_v1;RMDQ19_v1;0.430555555555556;5,96E-03;72;148;147;1;41;31
8658;RMDQ6_v1;RMDQ19_v1;0.553571428571429;1,09E-09;56;164;163;1;25;31
8659;RMDQ7_v1;RMDQ19_v1;0.794871794871795;7,42E-23;39;181;180;1;8;31
8660;RMDQ8_v1;RMDQ19_v1;0.875;2,49E+05;8;212;187;25;1;7
8661;RMDQ9_v1;RMDQ19_v1;0.911764705882353;3,19E-30;34;186;185;1;3;31
8662;RMDQ10_v1;RMDQ19_v1;0.775;8,97E-22;40;180;179;1;9;31
8663;RMDQ11_v1;RMDQ19_v1;0.738095238095238;9,22E-20;42;178;177;1;11;31
8664;RMDQ12_v1;RMDQ19_v1;0.704545454545455;6,22E-18;44;176;175;1;13;31
8665;RMDQ13_v1;RMDQ19_v1;0.673913043478261;2,92E-16;46;174;173;1;15;31
8666;RMDQ14_v1;RMDQ19_v1;0.612244897959184;7,57E-12;49;171;169;2;19;30
8667;RMDQ15_v1;RMDQ19_v1;0.870967741935484;4,22E-21;31;189;184;5;4;27
8668;RMDQ16_v1;RMDQ19_v1;0.810810810810811;2,50E-22;37;183;181;2;7;30
8669;RMDQ17_v1;RMDQ19_v1;0.612244897959184;7,57E-12;49;171;169;2;19;30
8670;RMDQ18_v1;RMDQ19_v1;0.833333333333333;1,62E-23;36;184;182;2;6;30
8671;RMDQ19_v1;RMDQ19_v1;1;9,04E-36;32;188;188;0;0;32
8672;RMDQ20_v1;RMDQ19_v1;0.815789473684211;5,38E-24;38;182;181;1;7;31
8673;RMDQ21_v1;RMDQ19_v1;0.645833333333333;9,94E-15;48;172;171;1;17;31
8674;RMDQ22_v1;RMDQ19_v1;0.815789473684211;5,38E-24;38;182;181;1;7;31
8675;RMDQ23_v1;RMDQ19_v1;0.837837837837838;3,38E-25;37;183;182;1;6;31
8676;RMDQ24_v1;RMDQ19_v1;0.885714285714286;8,36E-28;35;185;184;1;4;31
8677;DN4 - Queimação;RMDQ19_v1;0.15;0.94798014608573;100;109;93;16;85;15
8678;DN4 - Sensação de frio dolorosa;RMDQ19_v1;0.0851063829787234;0.161847157985229;47;161;134;27;43;4
8679;DN4 - Choque elétrico;RMDQ19_v1;0.116666666666667;0.4440860960561;60;152;128;24;53;7
8680;DN4 - Formigamento;RMDQ19_v1;0.125;0.60022756681232;56;156;132;24;49;7
8681;DN4 - Alfinetada e agulhada;RMDQ19_v1;0.241935483870968;0.0112243234722338;62;150;134;16;47;15
8682;DN4 - Adormecimento;RMDQ19_v1;0.254237288135593;0.00689644079596225;59;150;134;16;44;15
8683;DN4 - Coceira;RMDQ19_v1;0.272727272727273;0.222661254184648;11;201;173;28;8;3
8684;DH4 - Hipoestesia ao toque;RMDQ19_v1;0.571428571428571;0.00120451487286722;7;205;178;27;3;4
8685;DN4 - Hipoestesia a picada de agulha;RMDQ19_v1;0.571428571428571;0.00120451487286722;7;205;178;27;3;4
8686;DN4 - Escovação;RMDQ19_v1;0.666666666666667;0.000252086995375938;6;206;179;27;2;4
8687;Fuma;RMDQ20_v1;0.305555555555556;0.0212605359177866;36;147;126;21;25;11
8688;Cirurgia_coluna;RMDQ20_v1;0.191176470588235;0.290413173481526;68;127;110;17;55;13
8689;Aposentado;RMDQ20_v1;0.212121212121212;0.469882667138764;33;150;126;24;26;7
8690;Desempregado;RMDQ20_v1;0.192307692307692;0.780457597294657;26;153;127;26;21;5
8691;Licenca_Medica;RMDQ20_v1;0.210526315789474;0.631171563746075;19;162;135;27;15;4
8692;Aposentado_Invalidez;RMDQ20_v1;0.5;0.0124440481664514;8;171;144;27;4;4
8693;Analg.e9.sicos;RMDQ20_v1;0.219858156028369;0.00472757738008209;141;57;54;3;110;31
8694;OutraDoenca;RMDQ20_v1;0.213333333333333;0.190567051079525;75;114;98;16;59;16
8695;Dor_costas;RMDQ20_v1;0.219512195121951;0.0107818276470636;123;67;62;5;96;27
8696;Dor_pernas;RMDQ20_v1;0.215384615384615;0.230901271720972;65;123;105;18;51;14
8697;Retornar_trabalho;RMDQ20_v1;0.315789473684211;0.0773133645580507;19;168;142;26;13;6
8698;Masc;RMDQ20_v1;0.181208053691275;0.629759193064311;149;71;60;11;122;27
8699;Fem;RMDQ20_v1;0.154929577464789;0.629759193064311;71;149;122;27;60;11
8700;Casado_Amasiado;RMDQ20_v1;0.197530864197531;0.490880536568513;81;101;85;16;65;16
8701;Solteiro;RMDQ20_v1;0.146666666666667;0.386973721497225;75;107;86;21;64;11
8702;Separado_Divorciado;RMDQ20_v1;0;0.212683288254652;7;175;143;32;7;0
8703;X4;RMDQ20_v1;0;0.419853143376068;3;179;147;32;3;0
8704;X5;RMDQ20_v1;0.25;0.693532397529908;4;178;147;31;3;1
8705;X6;RMDQ20_v1;0.333333333333333;0.13805873100664;12;170;142;28;8;4
8706;Livrar_costas;RMDQ20_v1;0.205607476635514;0.447941658950252;107;16;14;2;85;22
8707;Livrar_perna;RMDQ20_v1;0.142857142857143;0.600141486098285;14;109;87;22;12;2
8708;Livrar_perda_sens;RMDQ20_v1;0;0.482653175722585;2;121;97;24;2;0
8709;D1;RMDQ20_v1;0;0.638555915507599;1;116;95;21;1;0
8710;D15;RMDQ20_v1;0.142857142857143;0.794517050138976;7;110;90;20;6;1
8711;D16;RMDQ20_v1;0.25;0.366809488218735;20;97;81;16;15;5
8712;D17;RMDQ20_v1;0;0.285108215160341;5;112;91;21;5;0
8713;D18;RMDQ20_v1;0.307692307692308;0.201391507842252;13;104;87;17;9;4
8714;D19;RMDQ20_v1;0.333333333333333;0.313372258034747;6;111;92;19;4;2
8715;D2;RMDQ20_v1;0.375;0.135454549151766;8;109;91;18;5;3
8716;D20;RMDQ20_v1;0.285714285714286;0.450066836690652;7;110;91;19;5;2
8717;D21;RMDQ20_v1;0.285714285714286;0.450066836690652;7;110;91;19;5;2
8718;D22;RMDQ20_v1;1;0.0317705146451596;1;116;96;20;0;1
8719;D23;RMDQ20_v1;0;0.504666956170422;2;115;94;21;2;0
8720;D24;RMDQ20_v1;0.0833333333333333;0.168580484445162;24;93;74;19;22;2
8721;D25;RMDQ20_v1;0;0.41182715147907;3;114;93;21;3;0
8722;D26;RMDQ20_v1;0.5;0.233510138206751;2;115;95;20;1;1
8723;D27;RMDQ20_v1;0.5;0.0891892591515812;4;113;94;19;2;2
8724;D28;RMDQ20_v1;0.4;0.189102841692137;5;112;93;19;3;2
8725;D29;RMDQ20_v1;0.214285714285714;0.462956524719494;42;75;63;12;33;9
8726;D3;RMDQ20_v1;0.5;0.233510138206751;2;115;95;20;1;1
8727;D30;RMDQ20_v1;0.229508196721311;0.141158982275601;61;56;49;7;47;14
8728;D31;RMDQ20_v1;0.176470588235294;0.972034308139522;17;100;82;18;14;3
8729;D32;RMDQ20_v1;0.216216216216216;0.481406246914079;37;80;67;13;29;8
8730;D33;RMDQ20_v1;0.0833333333333333;0.359555505535032;12;105;85;20;11;1
8731;D34;RMDQ20_v1;0.5;0.233510138206751;2;115;95;20;1;1
8732;D35;RMDQ20_v1;1;0.0317705146451596;1;116;96;20;0;1
8733;D36;RMDQ20_v1;0;0.201883895175961;7;110;89;21;7;0
8734;D37;RMDQ20_v1;0.238095238095238;0.439748411324023;21;96;80;16;16;5
8735;D38;RMDQ20_v1;0;0.41182715147907;3;114;93;21;3;0
8736;D39;RMDQ20_v1;0.214285714285714;0.71764382653265;14;103;85;18;11;3
8737;D4;RMDQ20_v1;0.666666666666667;0.0259094208039915;3;114;95;19;1;2
8738;D40;RMDQ20_v1;0;0.285108215160341;5;112;91;21;5;0
8739;D41;RMDQ20_v1;0.142857142857143;0.794517050138976;7;110;90;20;6;1
8740;D42;RMDQ20_v1;0.5;0.233510138206751;2;115;95;20;1;1
8741;D43;RMDQ20_v1;1;0.00228920903819295;2;115;96;19;0;2
8742;D44;RMDQ20_v1;0.162162162162162;0.739817099451421;37;80;65;15;31;6
8743;D45;RMDQ20_v1;0.0833333333333333;0.359555505535032;12;105;85;20;11;1
8744;D46;RMDQ20_v1;0.189189189189189;0.852465530180661;37;80;66;14;30;7
8745;D47;RMDQ20_v1;0.166666666666667;0.902770995656725;12;105;86;19;10;2
8746;D48;RMDQ20_v1;0.153846153846154;0.699267787550123;26;91;74;17;22;4
8747;D49;RMDQ20_v1;0.0769230769230769;0.306744119256604;13;104;84;20;12;1
8748;D5;RMDQ20_v1;0.333333333333333;0.481780260520299;3;114;94;20;2;1
8749;D50;RMDQ20_v1;0;0.638555915507599;1;116;95;21;1;0
8750;D51;RMDQ20_v1;1;0.0317705146451596;1;116;96;20;0;1
8751;D52;RMDQ20_v1;0;0.638555915507599;1;116;95;21;1;0
8752;D53;RMDQ20_v1;1;0.0317705146451596;1;116;96;20;0;1
8753;D9;RMDQ20_v1;1;0.0317705146451596;1;116;96;20;0;1
8754;RMDQ1_v1;RMDQ20_v1;0.364705882352941;1,73E+06;85;134;127;7;54;31
8755;RMDQ2_v1;RMDQ20_v1;0.355555555555556;1,82E+06;90;129;123;6;58;32
8756;RMDQ3_v1;RMDQ20_v1;0.417721518987342;6,22E+01;79;141;136;5;46;33
8757;RMDQ4_v1;RMDQ20_v1;0.222222222222222;0.268004517929777;54;166;140;26;42;12
8758;RMDQ5_v1;RMDQ20_v1;0.472222222222222;2,47E-02;72;148;144;4;38;34
8759;RMDQ6_v1;RMDQ20_v1;0.660714285714286;4,62E-16;56;164;163;1;19;37
8760;RMDQ7_v1;RMDQ20_v1;0.846153846153846;1,39E-20;39;181;176;5;6;33
8761;RMDQ8_v1;RMDQ20_v1;0.875;8,66E+06;8;212;181;31;1;7
8762;RMDQ9_v1;RMDQ20_v1;0.970588235294118;7,40E-27;34;186;181;5;1;33
8763;RMDQ10_v1;RMDQ20_v1;0.875;1,40E-24;40;180;177;3;5;35
8764;RMDQ11_v1;RMDQ20_v1;0.833333333333333;2,36E-22;42;178;175;3;7;35
8765;RMDQ12_v1;RMDQ20_v1;0.795454545454545;2,51E-20;44;176;173;3;9;35
8766;RMDQ13_v1;RMDQ20_v1;0.717391304347826;4,34E-14;46;174;169;5;13;33
8767;RMDQ14_v1;RMDQ20_v1;0.693877551020408;6,92E-15;49;171;167;4;15;34
8768;RMDQ15_v1;RMDQ20_v1;0.870967741935484;1,31E-14;31;189;178;11;4;27
8769;RMDQ16_v1;RMDQ20_v1;0.891891891891892;6,85E-23;37;183;178;5;4;33
8770;RMDQ17_v1;RMDQ20_v1;0.714285714285714;5,57E-16;49;171;168;3;14;35
8771;RMDQ18_v1;RMDQ20_v1;0.916666666666667;3,86E-25;36;184;179;5;3;33
8772;RMDQ19_v1;RMDQ20_v1;0.96875;5,38E-24;32;188;181;7;1;31
8773;RMDQ20_v1;RMDQ20_v1;1;9,04E-36;38;182;182;0;0;38
8774;RMDQ21_v1;RMDQ20_v1;0.729166666666667;8,89E-17;48;172;169;3;13;35
8775;RMDQ22_v1;RMDQ20_v1;0.894736842105263;2,50E-24;38;182;178;4;4;34
8776;RMDQ23_v1;RMDQ20_v1;0.918918918918919;1,39E-25;37;183;179;4;3;34
8777;RMDQ24_v1;RMDQ20_v1;1;2,90E-33;35;185;182;3;0;35
8778;DN4 - Queimação;RMDQ20_v1;0.14;0.496792633658893;100;109;90;19;86;14
8779;DN4 - Sensação de frio dolorosa;RMDQ20_v1;0.0638297872340425;0.0431319284443871;47;161;131;30;44;3
8780;DN4 - Choque elétrico;RMDQ20_v1;0.1;0.160171416672835;60;152;125;27;54;6
8781;DN4 - Formigamento;RMDQ20_v1;0.107142857142857;0.243015315021093;56;156;129;27;50;6
8782;DN4 - Alfinetada e agulhada;RMDQ20_v1;0.241935483870968;0.0259007596214018;62;150;132;18;47;15
8783;DN4 - Adormecimento;RMDQ20_v1;0.23728813559322;0.0483694705066989;59;150;131;19;45;14
8784;DN4 - Coceira;RMDQ20_v1;0.272727272727273;0.271376225839429;11;201;171;30;8;3
8785;DH4 - Hipoestesia ao toque;RMDQ20_v1;0.571428571428571;0.00203122329892033;7;205;176;29;3;4
8786;DN4 - Hipoestesia a picada de agulha;RMDQ20_v1;0.571428571428571;0.00203122329892033;7;205;176;29;3;4
8787;DN4 - Escovação;RMDQ20_v1;0.666666666666667;0.000460768376442171;6;206;177;29;2;4
8788;Fuma;RMDQ21_v1;0.305555555555556;0.190621992109653;36;147;117;30;25;11
8789;Cirurgia_coluna;RMDQ21_v1;0.191176470588235;0.724050556181161;68;127;100;27;55;13
8790;Aposentado;RMDQ21_v1;0.303030303030303;0.194780065813509;33;150;120;30;23;10
8791;Desempregado;RMDQ21_v1;0.269230769230769;0.49264179642995;26;153;121;32;19;7
8792;Licenca_Medica;RMDQ21_v1;0.210526315789474;0.907459721336339;19;162;126;36;15;4
8793;Aposentado_Invalidez;RMDQ21_v1;0.5;0.0479583982745571;8;171;136;35;4;4
8794;Analg.e9.sicos;RMDQ21_v1;0.276595744680851;0.000482356511369728;141;57;54;3;102;39
8795;OutraDoenca;RMDQ21_v1;0.28;0.121212851914524;75;114;93;21;54;21
8796;Dor_costas;RMDQ21_v1;0.268292682926829;0.0609938629334045;123;67;57;10;90;33
8797;Dor_pernas;RMDQ21_v1;0.276923076923077;0.252688384451229;65;123;98;25;47;18
8798;Retornar_trabalho;RMDQ21_v1;0.526315789473684;0.00119976828482172;19;168;135;33;9;10
8799;Masc;RMDQ21_v1;0.214765100671141;0.858915264924219;149;71;55;16;117;32
8800;Fem;RMDQ21_v1;0.225352112676056;0.858915264924219;71;149;117;32;55;16
8801;Casado_Amasiado;RMDQ21_v1;0.246913580246914;0.428580619761824;81;101;81;20;61;20
8802;Solteiro;RMDQ21_v1;0.2;0.589532195826978;75;107;82;25;60;15
8803;Separado_Divorciado;RMDQ21_v1;0.142857142857143;0.616223475186609;7;175;136;39;6;1
8804;X4;RMDQ21_v1;0;0.353953248138362;3;179;139;40;3;0
8805;X5;RMDQ21_v1;0.25;0.882669759851911;4;178;139;39;3;1
